"id","y"
1,10.1791652318711
2,5.15958120653055
3,2.96499193937269
4,9.46873106042835
5,12.4752539589487
6,1.64163875053264
7,7.51572830441419
8,8.14727258332736
9,4.25448079063309
10,5.59897108618219
11,18.1848729602515
12,10.6095838572256
13,0.906928609374463
14,6.77551292819917
15,2.77213806233485
16,9.60433082531783
17,3.26905399143305
18,5.92402182037962
19,7.02256679265284
20,6.5562661188426
21,2.49205161811888
22,4.70055914493236
23,5.01620870435952
24,10.9396449825682
25,8.9061010898937
26,14.1334493231702
27,-1.66231339406443
28,13.34467858981
29,12.2610723449131
30,1.11662656247916
31,7.83219456592174
32,4.19468160497218
33,6.38415168463572
34,4.64513244053119
35,9.67939227668076
36,3.25986690475222
37,4.80431841839262
38,11.0934529470633
39,10.1849250775402
40,7.03283518231041
41,9.9584868612912
42,7.96436189444338
43,12.2274042679366
44,10.7908082089907
45,6.7844670618131
46,7.52974899157512
47,13.2129641755342
48,6.03708112189177
49,-1.3214967329162
50,9.20098479136117
51,7.57563111340522
52,9.26495056902799
53,3.84252716085476
54,3.926402392745
55,10.4876545944359
56,1.52137762620811
57,4.6849511440999
58,3.14363619492143
59,3.41973814939848
60,8.77378571608234
61,9.82872104964599
62,11.5240734070638
63,9.83951514289065
64,7.74563451292838
65,3.73204477390237
66,-1.06855562974166
67,7.43244784258234
68,0.198875194084525
69,5.46418880813199
70,11.1477801169111
71,9.54209280781082
72,3.54561400044081
73,11.9351916570291
74,8.1455836437538
75,8.67300156811662
76,8.79934417440486
77,5.81873330859909
78,5.75827474548539
79,10.1866625553102
80,7.39315012143157
81,6.35007542360124
82,5.2976390560483
83,11.7897511852599
84,2.34349610436276
85,2.7123483673658
86,10.9214199267268
87,8.46993901635683
88,4.18137177929216
89,6.69579329345715
90,10.2162701471182
91,8.66185361277641
92,6.97378924717183
93,11.9386449615856
94,4.89896182542992
95,12.0558136167868
96,2.61386498464525
97,10.3095090933686
98,3.46208298390888
99,9.63523021470067
100,-1.55553874199147
101,6.32693506384085
102,-0.947155060342047
103,0.917922019242959
104,9.94770647357699
105,10.5984854477428
106,5.60571773727585
107,5.10937716366233
108,2.29971545184352
109,2.37283528743154
110,8.67955589276166
111,8.55006537318965
112,2.52014320578666
113,7.6418504559225
114,0.0820838099925233
115,14.9203428192331
116,7.71125533186225
117,1.09685705287678
118,5.03452101492314
119,7.98852406019712
120,5.59423132485458
121,9.90869613914088
122,4.92660102226928
123,3.99738236851306
124,5.5324217018736
125,4.44013240587512
126,4.72704006034333
127,4.14297079111866
128,7.9842704961342
129,11.777941109918
130,4.64927390413035
131,12.6850386712816
132,4.028095665693
133,3.94713608696969
134,-4.15288074187645
135,12.341833780615
136,9.61512748940293
137,7.68585534340155
138,3.36977736318748
139,7.75617871125169
140,7.09997484982732
141,15.6497759376921
142,2.28516677830919
143,1.12706329889036
144,4.92985704905461
145,-5.24505799289171
146,6.45602103779603
147,8.77909879241679
148,12.7297399738762
149,9.35436040766156
150,8.74572324399223
151,7.4099283982163
152,0.58362873715765
153,0.190122690686982
154,2.90318586373176
155,4.6070822629447
156,6.18301879520093
157,9.78083880330117
158,-0.192350912837569
159,3.81912861368396
