"id","y"
1,3.65587890674529
2,9.04126871609369
3,6.06025258663607
4,8.29945662135711
5,5.5181246073735
6,10.8728952754502
7,4.52940690977464
8,6.07649076960389
9,7.86246056843017
10,4.85030282186503
11,7.53737053135527
12,6.08142629459734
13,4.51195763833224
14,4.65352965637487
15,4.33542231496197
16,7.87353649336964
17,3.38429296007547
18,2.91628315188403
19,7.25319320583411
20,5.16506982545823
21,4.68526053985332
22,9.13236821780537
23,4.19710753183805
24,7.34565467818317
25,6.97954816383104
26,2.80582366851323
27,13.2469771399927
28,7.20887056593531
29,7.69055992051321
30,7.49230800499125
31,6.61952505541409
32,9.62066421763236
33,6.66810472808392
34,6.30060352727407
35,6.08958331683785
36,5.64830355057792
37,8.92123222189967
38,11.8814755864429
39,9.25451391242042
40,7.81448554094999
41,4.81285135338046
42,3.65767890189786
43,9.2400401513721
44,6.25432327038202
45,5.06598462533052
46,8.96755481086281
47,5.91309483508263
48,2.29521590069688
49,6.76417712784719
50,5.27428978032112
51,3.85302448282187
52,6.57377745911017
53,9.7355902128014
54,10.2315447467224
55,8.44981541487572
56,7.15571215567799
57,10.709954573842
58,1.00689153340388
59,9.07560451545517
60,8.10029135129755
61,6.93527001923015
62,5.43475061975466
63,3.37547234596324
64,10.269980355977
65,5.36829714421413
66,9.14584413076372
67,9.36334096338712
68,3.18340914876569
69,8.6148721524378
70,4.49545760421377
71,7.80772493142163
72,4.90577524688345
73,6.70184616629824
74,7.15364012345971
75,5.02989804505401
76,4.0013848744697
77,6.80592507520077
78,6.81216629536922
79,5.46256317244018
80,2.05224094814615
81,6.1104386766961
82,3.21253837819098
83,7.69025649576932
84,4.82721022550373
85,5.13031856501417
86,5.9028621108176
87,11.9292864010081
88,4.98498598960551
89,3.8257406051112
90,10.7176160516284
91,8.92500335941544
92,4.75614491169685
93,5.92970332889394
94,4.23253003151814
95,7.70884993682404
96,1.62517630659599
97,4.6145456172972
98,7.17791269585747
99,7.71812342916065
100,9.3912625994827
101,2.80993282661721
102,2.32040049780978
103,7.27881278868287
104,1.73593280861908
105,8.51047697754944
106,7.66510787843959
107,6.72501308265551
108,9.52417349136565
109,6.77128980048733
110,7.40757071752724
111,4.7287693148446
112,6.33026364378626
113,4.22815130426496
114,7.95984482974136
115,7.59684644251575
116,7.45694346758045
117,7.54451596765077
118,10.1201385242351
119,4.34326169625826
120,1.92169643850894
121,9.33763631594543
122,6.07966144111429
123,8.34108123725978
124,1.59408848102912
125,8.25980233609412
126,7.76009102679804
127,7.95694750516707
128,6.38486884991806
129,6.85392881955911
130,7.64452052001478
131,12.61830438635
132,2.79270835910764
133,5.90563329631589
134,8.52047405941011
135,7.40942924645577
136,6.52713038042604
137,8.92725144529354
138,6.96972308061874
139,10.5523086036152
140,5.96132006558905
141,3.69738235827614
142,5.86327388372933
143,6.06985324163959
144,6.35279841155659
145,5.8598539737783
146,7.81409711304766
147,8.79301484731432
148,6.49697414412642
149,6.97004932884551
150,6.80745874230487
151,5.49596041598011
152,6.61268761129512
153,8.80211037767006
154,6.46096929549914
155,6.90263327048034
156,5.79872087314883
157,6.94425602991179
158,6.71409067575687
159,8.40684964098424
160,8.45990928334166
161,8.26890830856444
162,7.167724114919
163,6.9492862971852
164,6.82947730544029
165,8.68223534497024
166,8.64161724806239
167,13.5372522749171
168,3.25760054979467
169,5.93096483799387
170,6.0952912002275
171,7.39619711934208
172,4.48602552607689
173,9.60308135844179
174,3.42821672482638
175,7.96780002986647
176,5.70065786642249
177,7.03310128486871
178,2.78946355243205
179,7.40563219498209
180,7.67984412600156
181,4.9030976358862
182,4.38018492014981
183,6.59446109883929
184,9.96626532572204
185,2.34851191783218
186,6.23244467999651
187,3.57476139318743
188,3.1480537504947
189,4.81625961887062
190,1.95175576450249
191,7.91267285040515
192,9.36114187507751
193,6.82065742685848
194,3.73276354969731
195,7.99056920654412
196,12.8587012402612
197,9.3785692731603
198,11.0564713942915
199,6.20243412180982
200,7.75160724050901
201,3.8405747461277
202,5.1338868561556
203,12.0732178862601
204,7.28326001011999
205,7.02824746041825
206,4.08898144744088
207,6.32920915343308
208,12.3805206081394
209,7.02885772075584
210,9.96077058714405
211,6.87342242651387
212,10.5624640469924
213,4.88455287482855
214,8.99131697412717
215,6.82133510636876
216,0.520336385631304
217,7.15532894790718
218,4.01705907680142
219,10.6198691114762
220,5.9056484253515
221,5.18675715647608
222,1.66361431580976
223,2.38541616431122
224,8.82785522762634
225,6.4580909387474
226,2.99723347624763
227,5.45038094542066
228,9.16269035861338
229,5.05360327614568
230,6.50173134433241
231,7.80739463177653
232,8.93074790229534
233,7.84251247913091
234,7.17534969522508
235,6.91231961299583
236,8.63797539671763
237,4.17863490136111
238,12.2895672117022
239,4.54838486217983
240,7.51244637012771
241,3.02804438325523
242,5.60890828470282
243,3.33694636251345
244,7.68559197450461
245,3.85212774806806
246,5.20272413891261
247,8.04173027496017
248,6.76446826695585
249,7.32791477387602
250,2.68433144985178
251,5.92281614163223
252,7.40985329014193
253,0.852197529430051
254,8.73310198827059
255,5.36670850012865
256,6.65061411878143
257,4.32567654744432
258,4.97014182631476
259,1.29388100685666
260,8.68367314736433
261,7.18147714986553
262,7.08883935279721
263,1.78211593351386
264,4.2919837146813
